id	kakencode	mextcode	name	nameus	zip	address	tel	url	campus	note	lat	lon	source
631	34513	F128310108767	神戸松蔭大学	Kobe Shoin University	657-0015	兵庫県神戸市灘区篠原伯母野山町1丁目2-1	078-882-6122	https://www.shoin.ac.jp/		2025年4月改称・共学化（旧・神戸松蔭女子学院大学，Kobe Shoin Women’s University）	34.727332	135.229552	神戸市：神戸市内の大学・短期大学・高等専門学校一覧，＜https://www.city.kobe.lg.jp/a95287/shise/kekaku/kikakuchosekyoku/college/gakkoichiran.html＞
632	34514	F128310108776	神戸親和大学	Kobe Shinwa University	651-1111	兵庫県神戸市北区鈴蘭台北町7丁目13-1	078-591-1651	https://www.kobe-shinwa.ac.jp/	鈴蘭台キャンパス	2023年4月改称・共学化（旧・神戸親和女子大学，Kobe Shinwa Women’s University）	4.728003	135.154419	神戸市：神戸市内の大学・短期大学・高等専門学校一覧，＜https://www.city.kobe.lg.jp/a95287/shise/kekaku/kikakuchosekyoku/college/gakkoichiran.html＞
633	34518	F128310108785	神戸国際大学	Kobe International University	658-0032	兵庫県神戸市東灘区向洋町中9丁目1-6	078-845-3111	https://www.kobe-kiu.ac.jp/			34.680957	135.269635	神戸市：神戸市内の大学・短期大学・高等専門学校一覧，＜https://www.city.kobe.lg.jp/a95287/shise/kekaku/kikakuchosekyoku/college/gakkoichiran.html＞
634	34524	F128310108794	兵庫大学	Hyogo University	675-0195	兵庫県加古川市平岡町新在家2301	079-427-5111	https://www.hyogo-dai.ac.jp/			34.74771	134.880791	公式ウェブサイト
635	34535	F128310108801	神戸常盤大学	Kobe Tokiwa University	653-0838	兵庫県神戸市長田区大谷町2丁目6-2	078-611-1821	https://www.kobe-tokiwa.ac.jp/univ/			34.66575	135.141985	神戸市：神戸市内の大学・短期大学・高等専門学校一覧，＜https://www.city.kobe.lg.jp/a95287/shise/kekaku/kikakuchosekyoku/college/gakkoichiran.html＞
636	34536	F128310108810	宝塚医療大学	Takarazuka University of Medical and Health Care	666-0162	兵庫県宝塚市花屋敷緑ガ丘1	072-736-8600	https://www.tumh.ac.jp/	宝塚キャンパス		34.844486	135.402181	公式ウェブサイト
637	34501	F128310108829	芦屋大学	Ashiya University	659-8511	兵庫県芦屋市六麓荘町13-22	0797-23-0661	https://www.ashiya-u.ac.jp/			34.752628	135.306795	公式ウェブサイト
638	34503	F128310108838	大手前大学	Otemae University	662-8552	兵庫県西宮市御茶家所町6-42	0798-34-6331	https://www.otemae.ac.jp/	西宮夙川キャンパス		34.7387909	135.3266818	公式ウェブサイト
639	34504	F128310108847	関西学院大学	Kwansei Gakuin University	662-8501	兵庫県西宮市上ケ原一番町1-155	0798-54-6000	https://www.kwansei.ac.jp/	西宮上ケ原キャンパス		34.76796	135.346569	公式ウェブサイト
640	34505	F128310108856	甲子園大学	Koshien University	665-0006	兵庫県宝塚市紅葉ガ丘10-1	0797-87-5111	https://www.koshien.ac.jp/			34.806411	135.333916	公式ウェブサイト
641	34510	F128310108865	神戸女学院大学	Kobe College	662-8505	兵庫県西宮市岡田山4-1	0798-51-8585	https://www.kobe-c.ac.jp/			34.759124	135.350715	公式ウェブサイト
642	34516	F128310108874	園田学園大学	Sonoda University	661-8520	兵庫県尼崎市南塚口町7-29-1	06-6429-1201	https://www.sonoda-u.ac.jp/		2025年4月改称・共学化（旧・園田学園女子大学，Sonoda Women’s University）	34.748511	135.40922	公式ウェブサイト
643	34517	F128310108883	武庫川女子大学	Mukogawa Women’s University	663-8558	兵庫県西宮市池開町6-46	0798-47-1212	https://www.mukogawa-u.ac.jp/	中央キャンパス	2027年4月改称・共学化予定（武庫川大学）	34.717208	135.374462	公式ウェブサイト
644	34519	F128310108892	兵庫医科大学	Hyogo College of Medicine	663-8501	兵庫県西宮市武庫川町1番1号	0798-45-6111	https://www.hyo-med.ac.jp/	西宮キャンパス		34.718387	135.37896	公式ウェブサイト
645	34521	F128310108918	姫路獨協大学	Himeji Dokkyo University	670-8524	兵庫県姫路市上大野7-2-1	079-223-2211	https://www.himeji-du.ac.jp/			34.872226	134.689529	公式ウェブサイト
646	34522	F128310108927	流通科学大学	University of Marketing and Distribution Sciences	651-2188	兵庫県神戸市西区学園西町3丁目1	078-794-3555	https://www.umds.ac.jp/			34.687992	135.057517	神戸市：神戸市内の大学・短期大学・高等専門学校一覧，＜https://www.city.kobe.lg.jp/a95287/shise/kekaku/kikakuchosekyoku/college/gakkoichiran.html＞
647	34523	F128310108936	神戸芸術工科大学	Kobe Design University	651-2196	兵庫県神戸市西区学園西町8丁目1-1	078-794-2112	https://www.kobe-du.ac.jp/			34.677621	135.056829	公式ウェブサイト
648	34525	F128310108945	関西福祉大学	Kansai University of Social Welfare	678-0255	兵庫県赤穂市新田380-3	0791-46-2525	https://www.kusw.ac.jp/			34.761841	134.368115	公式ウェブサイト
649	34526	F128310108954	関西国際大学	Kansai University of International Studies	673-0521	兵庫県三木市志染町青山1丁目18番	0794-85-2288	https://www.kuins.ac.jp/	三木キャンパス		34.771482	135.043377	公式ウェブサイト
650	34528	F128310108963	神戸医療未来大学	Kobe University of Future Health Sciences	679-2217	兵庫県神崎郡福崎町高岡1966-5	0790-22-2620	https://www.kinwu.ac.jp	姫路キャンパス		34.979313	134.738916	公式ウェブサイト
651	34529	F128310108972	神戸情報大学院大学	Kobe Institute of Computing; Graduate School of Information Technology	650-0001	兵庫県神戸市中央区加納町2-2-7	078-262-7715	https://www.kic.ac.jp/			34.698901	135.193585	神戸市：神戸市内の大学・短期大学・高等専門学校一覧，＜https://www.city.kobe.lg.jp/a95287/shise/kekaku/kikakuchosekyoku/college/gakkoichiran.html＞
652	34531	F128310108981	関西看護医療大学	Kansai University of Nursing and Health Sciences	656-2131	兵庫県淡路市志筑1456-4	0799-60-1200	https://www.kki.ac.jp/		2027年4月新校舎（夢舞台キャンパス）開設予定	34.435793	134.900261	公式ウェブサイト
653	34534	F128310109007	姫路大学	Himeji University	671-0101	兵庫県姫路市大塩町2042-2	079-247-7301	https://koutoku.ac.jp/himeji/			34.772108	134.758045	公式ウェブサイト
654	14601	F129110109206	奈良教育大学	Nara University of Education	630-8528	奈良県奈良市高畑町	0742-27-9105	https://www.nara-edu.ac.jp/			34.674121	135.842171	国立大学協会：一般社団法人国立大学協会概要’22（会員名簿），＜https://www.janu.jp/wp/wp-content/uploads/2022/10/members_20221001.pdf＞
655	14602	F129110109215	奈良女子大学	Nara Women’s University	630-8506	奈良県奈良市北魚屋東町	0742-20-3204	https://www.nara-wu.ac.jp/			34.687905	135.828497	国立大学協会：一般社団法人国立大学協会概要’22（会員名簿），＜https://www.janu.jp/wp/wp-content/uploads/2022/10/members_20221001.pdf＞
656	14603	F129110109224	奈良先端科学技術大学院大学	Nara Institute of Science and Technology (NAIST)	630-0192	奈良県生駒市高山町8916-5（けいはんな学研都市）	0743-72-5111	https://www.naist.jp/			34.732104	135.732839	国立大学協会：一般社団法人国立大学協会概要’22（会員名簿），＜https://www.janu.jp/wp/wp-content/uploads/2022/10/members_20221001.pdf＞
657	24601	F129210109231	奈良県立医科大学	Nara Medical University	634-8521	奈良県橿原市四条町840番地	0744-22-3051	https://www.naramed-u.ac.jp/	四条キャンパス		34.504104	135.793206	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
658	24602	F129210109240	奈良県立大学	Nara Prefectural University	630-8258	奈良県奈良市船橋町10番地	0742-22-4978	https://www.narapu.ac.jp/			34.687571	135.820995	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
659	34601	F129310109257	帝塚山大学	Tezukayama University	631-8501	奈良県奈良市帝塚山7-1-1	0742-48-9122	https://www.tezukayama-u.ac.jp/	東生駒キャンパス		34.686252	135.722113	公式ウェブサイト
660	34602	F129310109266	天理大学	Tenri University	632-8510	奈良県天理市杣之内町1050	0743-63-9001	https://www.tenri-u.ac.jp/	杣之内キャンパス		34.597404	135.845363	公式ウェブサイト
661	34603	F129310109275	奈良大学	Nara University	631-8502	奈良県奈良市山陵町1500	0742-44-1251	https://www.nara-u.ac.jp/			34.715159	135.783197	公式ウェブサイト
662	34604	F129310109284	奈良学園大学	Naragakuen University	631-0003	奈良県奈良市中登美ヶ丘三丁目15-1	0742-95-9800	https://www.naragakuen-u.jp/			34.7205137	135.7460909	公式ウェブサイト
663	34605	F129310109293	畿央大学	Kio University	635-0832	奈良県北葛城郡広陵町馬見中4-2-2	0745-54-1601	https://www.kio.ac.jp/			34.546601	135.723228	公式ウェブサイト
664	14701	F130110109356	和歌山大学	Wakayama University	640-8510	和歌山県和歌山市栄谷930	073-457-7007	https://www.wakayama-u.ac.jp/			34.265757	135.151775	国立大学協会：一般社団法人国立大学協会概要’22（会員名簿），＜https://www.janu.jp/wp/wp-content/uploads/2022/10/members_20221001.pdf＞
665	24701	F130210109363	和歌山県立医科大学	Wakayama Medical University	641-8509	和歌山県和歌山市紀三井寺811番1	0734-47-2300	https://www.wakayama-med.ac.jp/	紀三井寺キャンパス		34.188725	135.182516	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
666	34701	F130310109370	高野山大学	Koyasan University	648-0280	和歌山県伊都郡高野町高野山385	0736-56-2921	https://www.koyasan-u.ac.jp/	高野山キャンパス		34.211904	135.585237	公式ウェブサイト
667	34702	F130310109389	和歌山信愛大学	Wakayama Shin-ai University	640-8022	和歌山県和歌山市住吉町1番地	073-488-6228	https://www.wsu.ac.jp/			34.237283	135.176244	公式ウェブサイト
668	34703	F130310111919	和歌山リハビリテーション専門職大学	Wakayama Professional University of Rehabilitation	640-8222	和歌山県和歌山市湊本町3丁目1番地	073-435-4888	https://wakayama.kyowa.ac.jp/			34.2336958	135.1634729	公式ウェブサイト
669	15101	F131110109417	鳥取大学	Tottori University	680-8550	鳥取県鳥取市湖山町南4-101	0857-31-5007	https://www.tottori-u.ac.jp/	鳥取キャンパス		35.515207	134.173355	国立大学協会：一般社団法人国立大学協会概要’22（会員名簿），＜https://www.janu.jp/wp/wp-content/uploads/2022/10/members_20221001.pdf＞
670	25101	F131210109424	公立鳥取環境大学	Tottori University of Environmental Studies	689-1111	鳥取県鳥取市若葉台北一丁目1番1号	0857-38-6700	https://www.kankyo-u.ac.jp/			35.450813	134.255318	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
671	35102	F131310109431	鳥取看護大学	Tottori College of Nursing	682-8555	鳥取県倉吉市福庭854	0858-27-2800	https://www.tcn.ac.jp/			35.4565617	133.8587568	公式ウェブサイト
672	15201	F132110109461	島根大学	Shimane University	690-8504	島根県松江市西川津町1060	0852-32-6100	https://www.shimane-u.ac.jp/	松江キャンパス		35.486546	133.068116	国立大学協会：一般社団法人国立大学協会概要’22（会員名簿），＜https://www.janu.jp/wp/wp-content/uploads/2022/10/members_20221001.pdf＞
673	25201	F132210109478	島根県立大学	The University of Shimane	697-0016	島根県浜田市野原町2433番2	0855-24-2200	https://www.u-shimane.ac.jp/	浜田キャンパス		34.884601	132.076276	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
674	15301	F133110109503	岡山大学	Okayama University	700-8530	岡山県岡山市北区津島中一丁目1番1号	086-252-1111	https://www.okayama-u.ac.jp/	津島キャンパス		34.687387	133.922222	国立大学協会：一般社団法人国立大学協会概要’22（会員名簿），＜https://www.janu.jp/wp/wp-content/uploads/2022/10/members_20221001.pdf＞
675	25301	F133210109510	岡山県立大学	Okayama Prefectural University	719-1197	岡山県総社市窪木111番地	0866-94-2111	https://www.oka-pu.ac.jp/			34.691431	133.779155	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
676	25302	F133210109529	新見公立大学	Niimi University	718-8585	岡山県新見市西方1263-2	0867-72-0634	https://www.niimi-u.ac.jp/			34.997283	133.442	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
677	35308	F133310109536	吉備国際大学	Kibi International University	716-8508	岡山県高梁市伊賀町8	0866-22-9454	https://kiui.jp/	高梁キャンパス		34.797795	133.623711	公式ウェブサイト
678	35301	F133310109545	岡山商科大学	Okayama Shoka University	700-8601	岡山県岡山市北区津島京町2丁目10-1	086-252-0642	https://www.osu.ac.jp/			34.683297	133.901025	公式ウェブサイト
679	35302	F133310109554	岡山理科大学	Okayama University of Science	700-0005	岡山県岡山市北区理大町1-1	086-256-8431	https://www.ous.ac.jp/	岡山キャンパス		34.696163	133.927288	公式ウェブサイト
680	35304	F133310109563	くらしき作陽大学	Kurashiki Sakuyo University	710-0292	岡山県倉敷市玉島長尾3515	086-523-0888	https://www.ksu.ac.jp/			34.575155	133.677539	公式ウェブサイト
681	35305	F133310109572	ノートルダム清心女子大学	Notre Dame Seishin University	700-8516	岡山県岡山市北区伊福町2-16-9	086-252-1155	https://www.ndsu.ac.jp/			34.672363	133.915807	公式ウェブサイト
682	35303	F133310109581	川崎医科大学	Kawasaki Medical School	701-0192	岡山県倉敷市松島577	086-462-1111	https://m.kawasaki-m.ac.jp/			34.632029	133.811406	公式ウェブサイト
683	35307	F133310109590	就実大学	Shujitsu University	703-8516	岡山県岡山市中区西川原1-6-1	086-271-8111	https://www.shujitsu.ac.jp/			34.677071	133.936208	公式ウェブサイト
684	35309	F133310109607	川崎医療福祉大学	Kawasaki University of Medical Welfare	701-0193	岡山県倉敷市松島288	086-462-1111	https://w.kawasaki-m.ac.jp/			34.634823	133.810975	公式ウェブサイト
685	35310	F133310109616	山陽学園大学	Sanyo Gakuen University	703-8501	岡山県岡山市中区平井1丁目14-1	086-272-6254	https://www.sguc.ac.jp/			34.642345	133.943838	公式ウェブサイト
686	35311	F133310109625	倉敷芸術科学大学	Kurashiki University of Science and the Arts	712-8505	岡山県倉敷市連島町西之浦2640番地	086-440-1111	https://www.kusa.ac.jp/			34.556027	133.711871	公式ウェブサイト
687	35312	F133310109634	岡山学院大学	Okayama Gakuin University	710-8511	岡山県倉敷市有城787	086-428-2651	https://owc.ac.jp/			34.573076	133.799277	公式ウェブサイト
688	35313	F133310109643	中国学園大学	Chugokugakuen University	701-0197	岡山県岡山市北区庭瀬83番地	086-293-1100	https://www.cjc.ac.jp/			34.6508854	133.8493305	公式ウェブサイト
